"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Tonga","TON","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","66103194.6678924","65118166.1426108","62433333.3333333","66290478.2799473","62703401.0754941","71941176.4705882","85037809.8305559","113979321.541485","110653953.118792","116504861.861398","134516427.579824","138576200.727489","139559971.098266","202606423.269202","206227083.169408","224596152.285088","217210922.041947","196565683.646113","199611865.798951","201588615.70374","180105303.494788","186136893.292963","204393805.511273","232348878.134624","262088428.003921","299314201.801981","307321366.15569","356544612.794613","327955746.272235","381421328.218155","435027127.340211","486217298.955691","461987195.754989","447074546.156817","439953424.93953","403646194.083694","436948699.389278","457179414.714195","",
"South Asia (IDA & IBRD)","TSA","GNI (current US$)","NY.GNP.MKTP.CD","46482182444.0209","49219001106.2482","52626944770.2717","59605485557.3877","69004464048.262","73987422489.9502","60630396661.3511","66561873474.3814","69895354999.2683","76571740602.4888","82932158457.1809","89027832417.5806","92050058431.4164","104466037440.049","126639982482.345","135624906060.25","132483084774.144","153668592339.476","176002546820.256","197870820784.343","238870523267.14","253270013246.831","261394407447.784","277129047632.744","275259998881.3","298692393147.679","314391837360.667","349874293013.71","374410819292.084","377330902547.335","405816710409.383","360083029487.82","381792301626.903","378655851701.178","429405689999.757","477865230868.843","522752430280.67","548554909498.946","556164123810.748","596234533525.959","618642561427.423","635715458890.766","669727727390.417","784016374090.519","908480767646.133","1040597873704.97","1196760411656.19","1507596818412.59","1530687225423.99","1687309517637.63","2058045874985.85","2274602650927.38","2297306017385.82","2356055249295.16","2581131843715.56","2700054505170.56","2921211098463.5","3343268165652.71","3451295780941.38","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GNI (current US$)","NY.GNP.MKTP.CD","25797691072.9554","27215492524.2397","29136763293.2859","31425096807.0744","34096752190.0547","37097733957.0488","39983112470.2134","40854754793.8333","43246744249.1789","48942704930.626","58703283723.1407","58748030342.4218","66268570835.2483","84608715495.6641","112177424719.734","124141495593.553","136435912643.976","148313968688.123","162500275306.777","199104486820.954","250916404576.876","369748715808.577","337525014297.962","292663749345.602","255924241580.214","239646336136.861","244921213257.448","280298800527.433","288511081205.596","286054228433.491","318272177677.86","325427013190.669","317889743780.932","295752099867.544","296635333914.561","342858633077.615","354238675921.537","370210942322.816","357165653413.39","361386875465.241","379033967295.036","361438864332.541","393516482281.009","492959431415.693","614349841197.523","727387832364.533","878277641392.481","1009548968950.78","1150597181798.07","1104740351751.36","1309899884143.88","1479661803308.92","1570777787160.39","1652214695989.64","1763477992702.03","1613838580912.23","1512343172493.98","1638143855756.57","1656079965448.97","",
"Trinidad and Tobago","TTO","GNI (current US$)","NY.GNP.MKTP.CD","483695969.200257","518287347.605437","553053724.552295","678236014.699878","711894067.549437","736568861.926151","655311205.739952","693343305.908751","690550000","707550000","756750000","829814167.805965","1012595638.36985","1216823193.14006","1756721215.66335","2359249700.43322","2391821988.66902","2945291666.66667","3484458333.33333","4347791666.66667","5920875000","6648666666.66667","7925708333.33333","7658708333.33333","7526458333.33333","7027836734.69388","4536444444.44444","4314777777.77778","4194881341.76164","3945411764.70588","4671223529.41177","4865835294.11765","4991458823.52941","4343667451.55202","4535150297.89532","4939153703.89051","5245521706.54943","5356557688.30878","5702412174.71381","6409082522.34517","7525838201.21274","8285573236.86068","8528473714.53262","10624559800.4797","12882975123.0354","15189282462.3786","17413161100.7256","20672820043.6143","26643587349.5413","18155065223.9207","21078448388.3617","22613157193.4533","23473195299.8631","25701690901.189","25890777687.9749","24823086449.0231","21856419808.0672","22550628527.1775","23041259317.9536","",
"Tunisia","TUN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","966666666.666667","1014285714.28571","1048761904.7619","1164761904.7619","1234095238.09524","1380190476.19048","1628609676.80245","2162020540.76713","2610531309.29791","3419931271.47766","4192890877.45464","4316231343.28358","4910256410.25641","5752282556.46324","6921771217.71218","8450728574.95678","8126164439.04415","7839004570.84815","8082793164.40778","8000643666.32338","8058478130.61714","8596473551.63728","9210208760.70955","9598507810.67848","9623617402.29643","11882386363.6364","12518043478.2609","14770013568.521","13685164889.9073","14744266508.5014","17173628000.423","18549619889.0487","19840491907.044","20936155264.7756","22039538020.5699","20524768366.528","21154514492.2499","22191320250.4044","26408459448.9717","29935447611.401","30635964236.1646","32797145003.7566","36813641329.7955","42244136027.9198","41370139968.8958","41983512644.963","43650376473.931","43139659261.1563","44189819659.014","45928491488.4844","41813111745.5139","40617644320.2979","38573034636.6868","38497173221.5044","",
"Turkey","TUR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","15577777777.7778","17411111111.1111","19366666666.6667","17008695652.1739","16169471073.2721","20310954063.6042","25590106007.0671","35420406404.8252","44509070765.8219","51062106771.32","58354627263.6374","64656947533.1521","88383692119.574","67651700465.5567","69596921389.3309","63091422489.8956","60248295683.8776","58514235845.9692","65687771440.8324","73863545388.5042","85080905771.3172","88326290997.2932","104818210097.658","148166975895.486","147377523809.524","155845536231.884","177415754545.455","127405219594.595","166285139737.991","178548915233.415","186818277156.024","272783425833.975","252347441278.453","268977272931.307","195251979650.198","233874045395.685","306266056223.829","399177592075.629","496046368148.207","546502108441.765","669491963588.385","756733531091.328","636983099586.606","765386559327.895","825274879236.418","867394243549.594","941959560301.886","925980756053.219","850109845949.673","854538544164.962","841632679920.907","759550403771.479","",
"Tuvalu","TUV","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24960328.954174","33312887.1020319","28110318.4382904","36589277.8349757","37400840.015273","37830798.1927711","48174817.8457792","49242884.5250848","47386234.7896028","50920622.801086","57744430.0241447","49401479.687197","58014867.5055634","49700490.6849213","55662190.6773208","55455861.5439184","58097130.3061182","64107307.283199","",
"Tanzania","TZA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4919805772.06042","4241067977.47754","4072293167.24078","4771138619.09294","4414313321.33724","4093602201.96706","4357046934.16353","5125751805.48739","6424225043.5233","7562314251.64081","12168613388.0932","12606113320.4012","13245876112.635","13260860934.7639","14044553004.771","15029650270.4592","16446050127.3805","18043978557.8291","18626634124.5307","21561406469.8557","27626863994.614","28783642242.0965","31436649841.4438","34011365280.5956","39076489000.6223","44974791751.4368","49140049385.3252","46478404057.9675","48664287045.7575","52106608384.1336","56210529470.5679","",
"Uganda","UGA","GNI (current US$)","NY.GNP.MKTP.CD","421785115.303983","440426624.737946","444617400.419287","512328092.243187","586151991.614256","866106442.577031","908403361.344538","948739495.798319","1021008403.36134","1151439775.91036","1244977591.03641","1395310924.36975","1474760504.20168","1688210084.03361","2084138373.75178","2355670000","2440373000","2925612352.94118","2413127391.30435","2128028750","1237210000","1324900000","2151200000","2194633333.33333","3568647477.05434","3466666771.67215","3879232260.32319","6222511695.30222","6451931651.66667","5210480985.40977","4227398877.45914","3263529059.69967","2770457857.76116","3171539046.2031","3929340448.07608","5697748945.90172","5998775326.95775","6252803313.16163","6576315846.57103","5984563257.94659","6085591049.05111","5659788192.42484","6044559884.89428","6205210525.12578","7725631116.31364","8748333365.0256","9694756697.0582","12056747934.629","13980569957.4976","17862847529.867","19849118318.9968","19864473194.8571","22655072035.4903","24081710537.1697","26685152921.3789","26612961489.0744","23621588698.4217","25276591104.6738","26592141114.2865","",
"Ukraine","UKR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84057181848.5071","83308987672.5671","79068489412.6914","73873181929.0057","64063055509.0484","52208485009.7126","47438141713.8476","43985790304.3569","49506364736.2371","41038579365.5462","30711639050.7369","30319527418.8799","37305301334.6736","41745593887.2827","49503197498.453","64020938785.486","85072915585.3026","105925920792.079","140462603960.396","178276790704.739","114673410001.027","134004155905.036","159363671670.265","172813039669.628","180211935443.513","131944938460.632","89920236945.346","92419575520.6193","109176962468.887","127764033749.38","",
"Upper middle income","UMC","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","323100152968.66","325149134079.461","341357146371.092","382980066326.401","418807506284.959","460333423255.998","525873469651.768","683321976955.738","869155423852.759","956285519478.062","1030904707892.11","1149861946375.81","1215996095739.38","1470344131327.58","1676931819406.98","1808985796543.74","1764850073918.77","1737556471591.47","1798042856708.62","1903477906389.81","1972967191717.83","1967162219155.24","2146786844222.88","2270657335370.52","2601689655812.03","2886745670611.31","2817122253312.89","3065840249671.42","3330178866251.8","3732750338554.29","4049696385884.43","4315270035875.25","4255089654429.57","4018935668271.35","4444999832012.48","4508100172039.74","4539434922526.93","5089446011339.13","6112817880586.18","7345790999790.72","8778512723009.4","10952105683746.7","13406460049037.6","12886284819910.4","15574923960259.5","18603315749413.7","19994225370610.6","21211782438006.2","22024681808187.1","20611752146446.1","20482605479414.5","22619185978469.8","24126966117648.9","",
"Uruguay","URY","GNI (current US$)","NY.GNP.MKTP.CD","1233721727.21042","1538596799.71866","1710004407.22785","1526465340.64627","1958008964.37839","1870105180.50131","1786917094.84021","1569139307.55893","1569090893.40706","1981854838.70968","2377419354.83871","2787096774.19355","2151740871.77343","3664348522.02237","4026567607.18545","3453303694.82474","3593277819.83346","4046446164.67276","4833057461.57026","7123252019.2439","9781548635.98787","10974400785.6726","8991070719.61193","4815073394.65554","4485331873.4088","4380363003.67749","5587338378.43549","7065306267.23779","7884727816.39461","8072108155.79431","8960739815.98659","10942792783.8628","12646869875.6943","14759001040.3187","17154009397.49","18993823751.7719","20231414987.8321","23778108369.1669","25176023090.3656","23938913416.1721","22757044472.5445","20830698297.933","13684032690.4079","11555060250.9155","13095418888.7882","16862995829.0098","19142803546.6532","22892500106.5144","29459419613.0658","30622751134.3495","38781974490.6353","46332423916.0825","47564496538.7532","54453106144.0512","53621884315.5812","50889667798.6197","50093590963.6437","53127324504.8014","55472906965.9206","",
"United States","USA","GNI (current US$)","NY.GNP.MKTP.CD","546400000000","566800000000","609200000000","643100000000","690700000000","749000000000","820100000000","867100000000","948600000000","1026000000000","1074359000000","1162926000000","1280507000000","1431848000000","1553300000000","1684554000000","1869603000000","2082670000000","2349856000000","2614202000000","2847055000000","3201886000000","3371448000000","3614168000000","4032292000000","4310074000000","4516535000000","4828878000000","5256093000000","5598381000000","5902290000000","6096750000000","6435469000000","6733768000000","7170251000000","7574691000000","8045907000000","8589268000000","9135464000000","9689354000000","10383859000000","10743709000000","11054325000000","11530268000000","12313988000000","13169702000000","14072966000000","14543216000000","14684602000000","14398708000000","15126736000000","15832207000000","16670651000000","17175898000000","18057489000000","18704317000000","19045164000000","19830277000000","20837347000000","",
